4.5212e-07  2.01227e-06  7.9709e-05  0.699372  0.720684  1.90811e-05  1.89526e-05  3.83057e-06  4.28982e-05  5.49475e-06  
9.7605e-07  9.67051e-05  0.435922  0.900752  8.91668e-06  3.31719e-05  1.02648e-05  1.16154e-05  0.000253322  1.42006e-05  
0.000281702  0.460709  1.98786e-05  4.30026e-06  1.15935e-05  6.02251e-06  9.24666e-08  2.92217e-05  0.643746  0.615062  
2.54203e-10  1.88278e-11  3.92683e-12  1.42214e-08  2.87659e-08  3.41944e-11  0.705746  0.708899  3.43138e-07  2.80965e-07  
5.11837e-07  1.67053e-08  3.51258e-11  0.876687  1.28904e-05  0.481963  2.37208e-05  1.5424e-05  1.90802e-05  5.41557e-06  
0.00113775  0.381557  1.79021e-05  7.7659e-06  1.52894e-06  0.924666  2.38433e-05  2.14027e-05  3.40449e-05  6.33555e-06  
3.7121e-07  1.27731e-08  4.77602e-09  1.66027e-05  7.68944e-09  0.537491  4.75397e-06  3.14922e-06  0.608068  0.584809  
0.675969  3.66912e-06  3.04432e-05  3.38533e-05  7.07478e-06  2.23064e-06  0.737807  8.58941e-06  1.74378e-06  1.72992e-05  
0.68126  2.3477e-06  1.86755e-06  3.51028e-06  0.737653  2.40426e-05  1.92644e-05  3.25381e-06  5.07398e-05  2.74927e-05  
1.03402e-09  1.07962e-06  1.6929e-08  0.627129  1.82244e-06  1.61881e-06  1.672e-06  6.70949e-07  0.779729  4.04701e-06  
1.01287e-05  3.60031e-05  0.551527  2.95696e-05  0.586283  2.33753e-05  9.03886e-05  0.59444  4.74537e-06  3.26082e-05  
5.82248e-09  1.25997e-07  1.66776e-05  1.7366e-05  2.65647e-05  0.601673  0.569685  0.571961  1.28405e-05  6.54339e-09  
0.580699  0.549784  1.1937e-06  0.610253  4.90232e-05  7.44415e-07  1.1612e-05  2.91035e-05  3.27087e-05  1.83977e-05  
9.9256e-06  7.13063e-07  2.72366e-07  6.15278e-06  0.51315  9.00096e-06  2.47232e-05  3.86292e-06  0.620032  0.595644  
0.512336  5.4482e-06  0.000671567  0.538468  3.52951e-05  2.12392e-05  3.50083e-05  8.47665e-06  0.670394  5.11858e-05  
9.80517e-06  0.4968  0.000151528  1.46952e-06  1.39605e-05  6.93418e-06  0.573474  1.70415e-05  5.61005e-05  0.658157  
0.50667  1.22972e-05  2.23546e-05  1.99964e-05  2.90295e-05  0.584579  9.28606e-06  2.12597e-05  1.24379e-05  0.637459  
7.52364e-06  4.47094e-07  0.364717  1.76306e-05  4.785e-06  1.27097e-05  1.53098e-05  2.06782e-06  0.931364  1.35344e-05  
7.38257e-05  3.01932e-06  0.00015571  0.563449  0.580619  2.392e-05  2.53285e-06  0.588653  4.48648e-05  3.43693e-05  
1.39466e-07  1.13113e-08  6.73343e-05  1.7914e-06  7.19851e-05  1.05372e-07  0.867319  2.41932e-06  2.05523e-07  0.498376  
7.16867e-13  1.63962e-11  1.93284e-10  4.98409e-06  1.58401e-07  5.47455e-06  0.528641  5.61705e-06  0.632156  0.607778  
2.35777e-05  0.508384  9.00789e-06  1.45295e-06  8.39575e-06  0.626053  5.39645e-07  0.591617  0.000154041  2.03495e-05  
0.511539  3.18486e-06  1.57893e-06  7.81716e-05  0.555903  0.000170952  2.24654e-05  2.34146e-05  0.655565  3.44567e-05  
9.45987e-08  8.10531e-09  6.53655e-10  3.91676e-05  0.527877  0.562182  2.27321e-05  1.19147e-06  0.63681  7.05315e-08  
2.01914e-06  5.91681e-05  0.519709  5.40026e-07  3.36808e-05  1.83108e-05  0.561994  2.16614e-06  1.80006e-06  0.644752  
1.79739e-06  9.14608e-09  0.549494  1.47585e-05  3.72328e-05  1.28439e-05  0.588969  0.593758  5.56388e-07  8.86501e-05  
1.68158e-08  5.10174e-11  5.30239e-11  4.95013e-10  1.49158e-10  1.95259e-11  1.25292e-09  0.387133  0.922027  1.25734e-07  
0.421616  2.81404e-06  0.00057857  9.12309e-06  0.911602  5.34466e-06  0.000108955  2.57627e-05  1.30839e-05  2.19548e-05  
2.26715e-05  4.61356e-07  1.29785e-05  0.692212  2.15512e-06  2.60927e-07  2.08006e-06  0.723068  2.41237e-06  2.36299e-06  
3.9026e-09  3.25399e-12  2.10524e-10  4.13591e-08  4.90151e-06  3.77053e-11  5.63306e-06  0.518071  0.616737  0.5933  
0.701383  2.81152e-05  0.714412  0.000140558  1.61116e-06  3.14353e-05  3.3323e-05  3.31384e-06  8.39613e-06  1.03015e-05  
2.00846e-05  3.42611e-07  0.490271  3.40607e-05  6.78254e-05  0.000261841  4.58591e-05  3.8269e-05  0.628949  0.604515  
0.526788  4.59731e-05  0.535114  1.77599e-05  5.31109e-05  2.65034e-05  1.60119e-09  3.75921e-05  4.92302e-05  0.660932  
0.000155406  0.000146885  0.514675  2.17874e-06  3.0409e-06  9.49077e-06  0.551274  6.80152e-06  0.658801  2.4726e-05  
4.59672e-08  1.16606e-06  1.43963e-05  2.86183e-06  0.86618  4.61138e-06  1.20545e-05  1.71126e-06  1.12644e-05  0.502149  
0.551474  0.000858333  2.72067e-05  0.577167  2.52041e-06  5.84839e-05  2.38663e-05  0.602896  4.40137e-05  2.83994e-05  
0.543045  2.29262e-05  5.66045e-05  2.44321e-06  7.07385e-06  1.81166e-05  0.592996  0.595384  6.93007e-05  1.46918e-05  
7.43909e-09  6.9366e-07  2.9004e-05  2.96839e-05  2.32597e-07  0.561539  0.531248  8.59412e-06  0.63447  3.49306e-05  
0.545352  4.7193e-06  0.555293  8.16152e-07  4.08062e-05  0.629496  0.000164483  5.81968e-06  2.98982e-05  1.47158e-05  
2.02788e-09  2.12524e-07  9.91619e-06  1.0142e-09  0.534985  1.54451e-05  5.84209e-06  0.542734  0.647873  1.88873e-05  
1.12493e-08  1.15371e-06  0.888821  0.458931  4.68405e-05  3.20661e-05  1.20997e-05  2.68939e-06  1.32067e-05  6.19657e-06  
1.47329e-09  3.16839e-08  1.21329e-09  2.01495e-10  4.07253e-08  1.42718e-06  3.53706e-10  1.32261e-11  0.720987  0.693163  
9.07104e-07  8.48858e-08  9.35291e-07  3.12468e-08  1.65806e-10  0.40378  5.52127e-07  2.65123e-06  0.914897  9.92241e-08  
5.02847e-09  2.90108e-06  1.40678e-07  6.13063e-06  0.537807  1.58011e-05  0.540611  1.13084e-05  0.646999  7.57759e-06  
5.68771e-07  4.11678e-08  1.55724e-08  4.13194e-07  0.705848  9.99964e-06  5.90625e-06  0.715423  3.36524e-06  2.23761e-05  
0.415367  1.43571e-05  2.44721e-05  2.12652e-05  3.70805e-05  1.11177e-06  4.49782e-05  0.910155  1.16407e-05  5.84701e-07  
6.18541e-06  7.06389e-09  0.552442  3.33504e-06  0.587254  4.01095e-06  0.592439  1.38517e-07  5.60402e-07  9.33671e-06  
1.12076e-09  3.90286e-08  4.31127e-08  1.9469e-10  7.80502e-08  1.6774e-10  7.06817e-08  9.05246e-13  0.461349  0.88722  
0.531215  6.07151e-06  4.1947e-05  8.02624e-06  3.19172e-05  0.616347  0.581446  2.85609e-06  2.53161e-05  9.04982e-05  
4.19116e-05  1.38698e-07  0.405191  6.0159e-06  7.57576e-07  0.917198  3.62462e-05  1.02615e-05  3.17325e-05  1.17343e-05  
0.866222  7.5863e-06  4.70312e-06  3.64973e-05  4.32567e-06  0.503251  1.98991e-08  2.16328e-05  6.46078e-08  1.43108e-05  
1.78127e-08  1.08057e-06  1.14433e-06  2.15252e-07  2.54868e-08  4.04365e-08  3.14283e-06  0.400504  4.95923e-07  0.916312  
0.440969  9.99445e-07  0.898419  1.52518e-05  4.96222e-06  5.29259e-06  4.25441e-07  3.65901e-07  2.39969e-05  3.44352e-05  
1.0314e-07  3.69808e-09  5.3674e-08  3.74823e-09  2.4391e-09  8.71315e-09  2.9253e-11  0.657902  1.52679e-07  0.753131  
1.82421e-05  0.353914  2.25972e-06  2.15186e-05  1.38372e-05  2.35995e-07  1.49036e-05  1.44933e-06  3.50972e-06  0.936216  
7.63641e-07  1.29033e-08  1.06709e-05  1.81378e-06  0.704878  4.09759e-06  0.711211  0.000461354  3.15124e-05  1.24604e-06  
1.90739e-05  0.487651  2.11243e-05  1.11965e-06  7.08694e-06  0.592996  7.56331e-06  2.25696e-05  3.29308e-05  0.64787  
2.63837e-06  3.59316e-08  6.6188e-08  1.00092  3.00048e-05  2.96838e-05  9.02039e-06  4.23631e-07  1.94675e-06  1.51566e-05  
0.000310113  0.488016  1.95217e-05  5.53355e-07  0.557452  2.31497e-05  3.08711e-05  1.12551e-05  0.672514  7.67314e-05  
0.399153  6.82154e-06  1.02743e-05  2.47795e-05  0.00013532  0.917479  2.40349e-06  9.31809e-06  1.55982e-06  4.47391e-06  
4.90036e-05  2.32035e-06  4.84185e-05  0.537605  0.551566  2.39813e-05  8.96637e-06  2.67642e-07  6.62182e-05  0.639949  
4.78531e-05  0.874791  3.17908e-06  0.485318  4.66495e-06  3.21301e-05  1.86132e-06  9.80871e-06  3.26347e-06  2.26045e-06  
0.370266  1.35416e-05  2.42289e-05  3.23073e-06  3.49014e-05  1.10076e-05  1.18969e-05  3.83193e-06  1.10321e-05  0.932076  
2.4134e-09  8.8787e-08  8.29575e-05  0.561723  1.53171e-05  6.36124e-06  0.584465  0.587538  1.4441e-05  5.58164e-05  
8.14147e-06  6.57404e-09  0.882397  1.53641e-05  1.39616e-05  1.17985e-05  0.473529  3.259e-06  1.66956e-05  4.72566e-05  
7.83248e-05  0.531665  5.77533e-05  1.36195e-05  0.608953  4.69863e-05  7.60614e-06  0.615811  5.04518e-05  4.11386e-05  
0.905874  0.427708  2.27506e-06  3.06498e-06  5.97493e-06  1.78683e-06  3.03078e-06  1.0143e-05  1.07342e-05  2.33326e-06  
0.000112673  1.36972e-07  0.883853  4.94882e-06  0.469658  9.29007e-06  1.82747e-06  2.14814e-05  1.39057e-05  9.66277e-06  
1.84222e-09  3.6487e-08  1.71924e-06  0.889114  0.458025  3.33444e-06  1.1017e-05  8.09246e-06  2.98763e-05  1.51529e-05  
0.49801  0.000142229  1.27021e-05  5.06838e-05  8.17442e-06  0.57457  4.5734e-05  4.82624e-06  0.652404  2.57584e-05  
1.51412e-05  0.340837  1.60559e-05  2.83828e-07  5.43298e-05  4.7169e-06  1.19769e-05  2.07847e-05  0.940219  6.27171e-06  
4.56612e-05  0.83498  1.47955e-05  2.34836e-06  2.09234e-05  2.39801e-05  1.68214e-05  0.000133686  8.26409e-06  0.55285  
2.1531e-11  1.15471e-08  1.84851e-10  1.17826e-06  1.06464e-06  1.69317e-06  0.641573  9.91861e-07  0.767163  1.15596e-07  
0.533056  1.52617e-05  1.19668e-05  8.61007e-05  7.73755e-07  0.616939  9.79871e-05  0.585016  2.43263e-07  3.2076e-05  
6.32061e-09  2.14588e-05  0.50512  6.50115e-07  3.29594e-05  0.572289  1.55974e-05  2.2266e-05  0.647069  3.88432e-05  
8.45544e-08  1.84765e-06  3.07054e-05  0.89088  5.77074e-06  2.01434e-05  0.462995  5.66915e-06  3.84005e-06  4.93694e-06  
0.000187193  9.78377e-09  0.000174674  1.01106e-07  3.38745e-06  0.561834  1.12616e-07  0.535219  0.634834  1.04057e-05  
3.368e-06  6.7964e-06  0.614221  4.41905e-06  8.1967e-07  4.88791e-06  2.57371e-05  2.75862e-05  0.789216  2.97371e-05  
2.60005e-09  8.86418e-11  3.62883e-12  1.3143e-09  3.94545e-06  0.662692  1.63844e-07  3.82311e-07  0.749915  1.98166e-06  
0.539876  0.509107  3.9906e-05  1.20361e-06  0.000237741  6.56338e-06  5.04805e-06  6.55885e-05  2.99776e-05  0.671166  
